# Directed graph (each unordered pair of nodes is saved once): Cit-Patents.txt 
# US Patent citation network 1975-1999
# Nodes: 3774768 Edges: 16518948
# FromNodeId	ToNodeId
3900725	3506956
3900726	2950382
3900727	892087
3900727	3233096
3900727	3443086
3900731	3195398
3900732	3725902
3900736	3651303
3900738	3141057
3900738	3233506
3900738	3309958
3900738	3518441
3900738	3749500
3900741	3524073
3900741	3619661
3900741	3737674
3900744	3534353
3900745	2768306
3900745	2817478
3900746	3566145
3900746	3662188
3900746	3708689
3900747	3599010
3900747	3607469
3900747	3623132
3900751	3795832
3900754	2030397
3900755	2213558
3900755	3448413
3900760	3040205
3900761	3629647
3900762	3192427
3900764	2890376
3900764	3503063
3900765	3629644
3900766	3740926
3900767	3260880
3900767	3316467
3900767	3564682
3900767	3654511
3900770	3596133
3900770	3723847
3900773	3305394
3900774	3585467
3900777	3665279
3900778	1837627
3900778	3048401
3900778	3396971
3900779	3379947
3900780	3585474
3900780	3714532
3900781	3383578
3900782	2844775
3900782	3646839
3900782	3757189
3900782	3775655
3900783	2920260
3900783	3360708
3900784	3206610
3900786	3118103
3900786	3541347
3900787	3733541
3900788	3714530
3900789	3567996
3900790	3522521
3900790	3651347
3900790	3777251
3900791	1873977
3900792	3450983
3900792	3740638
3900792	3768001
3900793	2548397
3900795	1927250
3900797	3290611
3900798	3356949
3900799	2668910
3900799	2764679
3900802	3665336
3900805	3544921
3900807	3760311
3900808	3351754
3900809	3391288
3900809	3480895
3900809	3781733
3900810	2690528
3900812	3520182
3900813	2855549
3900814	3671874
3900817	2866124
3900817	2993184
3900818	2997679
3900818	3090025
3900818	3134955
3900818	3413590
3900819	2950995
3900819	3105136
3900822	854741
3900822	3050663
3900823	2298930
3900823	3486128
3900825	3283295
3900825	3288242
3900825	3698508
3900828	3310976
3900828	3722270
3900829	3685013
3900830	3699398
3900831	3031024
3900832	3560927
3900832	3701099
3900833	3633168
3900833	3818447
3900834	3670310
3900835	3517171
3900835	3702988
3900835	3775754
3900836	3543243
3900836	3555522
3900836	3675216
3900837	3781826
3900838	3535699
3900838	3617778
3900842	3359551
3900843	2484034
3900843	3573633
3900843	3789393
3900844	3541544
3900844	3824588
3900845	3715747
3900846	3403391
3900847	3691559
3900848	3353177
3900848	3503068
3900848	3727215
3900849	3509465
3900852	3299806
3900855	3611159
3900857	3670635
3900857	3714873
3900858	3308709
3900858	3721170
3900859	2978969
3900859	3732796
3900860	3430545
3900863	3766447
3900863	3780359
3900866	3077859
3900866	3141793
3900867	3750163
3900868	3794994
3900871	3742499
3900872	3372390
3900873	3566268
3900875	3109172
3900876	3573828
3900877	3670338
3900879	3251062
3900881	3407343
3900881	3435307
3900883	3602635
3900883	3622384
3900884	3627916
3900886	2804500
3900887	3740463
3900890	3412385
3900890	3805286
3900891	3504136
3900892	3150840
3900892	3598926
3900893	3153241
3900895	3744040
3900896	3134106
3900896	3818509
3900897	3729746
3900898	2959168
3900898	3528412
3900902	3711872
3900903	2905949
3900903	3071297
3900904	2534524
3900906	3724003
3900907	3634894
3900908	2279789
3900908	3192539
3900910	1151894
3900911	24103
3900912	1796338
3900912	2763017
3900913	3649985
3900914	3471889
3900916	2915770
3900916	3378874
3900917	3621507
3900919	1919964
3900919	1986076
3900919	2287278
3900919	2810155
3900924	3247564
3900926	2621387
3900927	2346887
3900929	3068541
3900931	3768064
3900932	1397508
3900933	1270960
3900934	334844
3900934	1569507
3900934	2954622
3900936	2370396
3900937	2924312
3900938	2216563
3900939	3555656
3900939	3805567
3900940	2376706
3900940	2932583
3900942	2410596
3900943	3651385
3900943	3725751
3900944	3256588
3900944	3805375
3900944	3822467
3900945	3009006
3900946	3021241
3900946	3128360
3900946	3259680
3900948	940932
3900948	1075649
3900948	2666984
3900950	1226636
3900950	1361021
3900950	1940855
3900950	1998188
3900950	2695450
3900951	3413723
3900952	3677351
3900955	2484799
3900955	3447684
3900957	2546162
3900957	2679111
3900957	3430357
3900957	3677884
3900960	2950542
3900960	3381394
3900962	2384954
3900962	2935872
3900962	3821863
3900963	2129334
3900963	2570537
3900963	3017720
3900963	3583099
3900964	3230585
3900965	2955817
3900965	3782037
3900967	3762100
3900968	3147143
3900968	3788010
3900969	3788010
3900970	2724931
3900970	3797173
3900971	3492764
3900972	3732647
3900973	3008276
3900973	3504458
3900975	3750272
3900975	3771729
3900979	2921395
3900980	3698114
3900981	1089508
3900981	3417761
3900983	1139587
3900984	3222072
3900986	522264
3900986	2739065
3900987	1051966
3900987	1094006
3900988	2896369
3900988	3431672
3900989	2818871
3900989	3633592
3900989	3713622
3900992	130068
3900992	1110685
3900993	3002318
3900993	3774572
3900994	1886962
3900994	3710521
3900995	1472603
3900995	3150748
3900995	3324614
3900995	3681882
3900996	3722163
3900996	3732660
3901000	1446782
3901000	3054679
3901000	3456784
3901000	3498018
3901001	3237363
3901002	3295289
3901004	2481798
3901004	2953888
3901004	3087296
3901005	3667202
3901008	3782086
3901009	3556327
3901011	2939269
3901011	3777467
3901012	3107478
3901013	3447298
3901013	3651632
3901015	3050928
3901015	3530751
3901016	1811897
3901018	3121990
3901018	3802183
3901020	3675413
3901022	3643418
3901025	2543366
3901026	2653443
3901026	3792581
3901027	2140085
3901028	2644396
3901028	3336753
3901029	1721442
3901029	2678529
3901029	3123886
3901029	3413803
3901030	3180095
3901032	3369360
3901032	3785157
3901033	3608311
3901034	3275222
3901036	705167
3901037	2750204
3901037	3514958
3901037	3686871
3901038	2877628
3901039	2682152
3901039	2905282
3901041	2718761
3901042	2011312
3901044	1974681
3901044	2016815
3901044	2138758
3901045	238998
3901046	3345884
3901048	2476473
3901048	3462973
3901049	3074728
3901050	2166494
3901050	3345836
3901050	3370443
3901050	3566618
3901053	3318114
3901056	1358681
3901057	656672
3901057	715334
3901057	1498164
3901058	1814646
3901058	1866955
3901058	3820300
3901061	2882759
3901062	3191428
3901063	2408325
3901064	2153935
3901064	3729975
3901066	2788046
3901067	3567383
3901069	2101322
3901070	2360546
3901070	2519378
3901070	2657572
3901074	3756074
3901074	3782184
3901075	2555275
3901075	2573390
3901075	2963641
3901077	3554030
3901078	2911826
3901079	3037165
3901079	3665209
3901080	3143439
3901081	2549622
3901083	1265676
3901085	3045494
3901088	3382703
3901089	1025543
3901089	3302462
3901090	3157045
3901090	3226975
3901093	790374
3901094	2010525
3901094	2581630
3901094	3555916
3901094	3758958
3901096	2540973
3901097	3765262
3901098	3774466
3901099	3248882
3901100	3299466
3901100	3479088
3901103	1946051
3901104	712058
3901105	3166956
3901106	377668
3901106	2995794
3901108	3513734
3901109	2581049
3901111	3501985
3901112	2570696
3901112	2825405
3901113	3759123
3901114	232691
3901114	3504718
3901115	3057240
3901118	3743751
3901119	3159072
3901120	2924776
3901120	3795169
3901122	2870668
3901124	3586236
3901125	836502
3901131	1450134
3901133	2313643
3901134	3229596
3901134	3377926
3901135	2733889
3901135	3063357
3901135	3452667
3901135	3572233
3901136	3706272
3901137	2960045
3901137	3594863
3901139	3352230
3901141	1031156
3901142	3552109
3901143	1514191
3901144	2132282
3901144	3108801
3901144	3125820
3901144	3194549
3901144	3591275
3901145	2825013
3901145	3636865
3901146	1566358
3901146	2295979
3901146	3187718
3901146	3483819
3901146	3505951
3901146	3650208
3901146	3718086
3901147	3094065
3901147	3232718
3901148	1084435
3901148	3302558
3901148	3548747
3901148	3664260
3901150	2751843
3901151	3639155
3901152	3168090
3901152	3528370
3901153	3293056
3901153	3493446
3901154	2967933
3901155	3260206
3901156	2872868
3901157	3665630
3901159	2973719
3901160	3033126
3901162	3589205
3901164	493216
3901164	1125009
3901164	3186561
3901164	3756168
3901165	2091868
3901165	2815909
3901167	3465820
3901168	3310009
3901168	3605654
3901172	2373418
3901172	2915999
3901172	3072081
3901172	3623441
3901173	3611957
3901174	3636903
3901174	3771482
3901176	3658026
3901177	3139062
3901179	2626586
3901180	2997018
3901180	3765474
3901182	3658680
3901182	3717119
3901183	2996038
3901183	3260383
3901183	3560300
3901185	2716620
3901186	3751156
3901187	3437074
3901187	3731146
3901188	3196832
3901188	3371651
3901189	3589895
3901190	1660259
3901190	3028837
3901191	3738329
3901194	1234117
3901195	974252
3901198	3476092
3901198	3514235
3901199	3314408
3901199	3381676
3901199	3395689
3901199	3620203
3901200	1164675
3901200	2716970
3901200	3818878
3901202	3662722
3901202	3768452
3901203	2317582
3901203	2543194
3901203	3605710
3901203	3626913
3901204	2062644
3901206	2099852
3901206	3769953
3901207	3731663
3901207	3741332
3901208	1607874
3901209	2735417
3901209	3127885
3901209	3749075
3901211	3656467
3901212	1747259
3901213	3501257
3901214	2684670
3901214	3316897
3901214	3648686
3901215	3574450
3901216	3753434
3901217	2706962
3901217	3279459
3901218	3518984
3901219	3687296
3901222	712375
3901223	2208275
3901225	2403676
3901225	2699165
3901227	3724456
3901229	3276430
3901229	3641997
3901229	3742945
3901229	3788309
3901231	2000262
3901231	3443521
3901231	3731679
3901232	3788322
3901233	2863453
3901234	175974
3901235	2755060
3901235	3525357
3901236	3419006
3901237	3411978
3901239	3620217
3901239	3848597
3901240	3738971
3901241	3398738
3901241	3702114
3901245	3495620
3901245	3768508
3901245	3769982
3901246	3385301
3901246	3731692
3901249	922225
3901249	3538617
3901250	3667476
3901250	3693636
3901251	911068
3901251	1174016
3901251	3696821
3901252	3794051
3901252	3817262
3901254	3378018
3901255	3212511
3901255	3291144
3901256	3037516
3901260	3145722
3901261	790584
3901262	3091402
3901262	3421738
3901262	3759284
3901263	895342
3901263	3179293
3901265	3754709
3901266	1520117
3901267	3252471
3901268	1802093
3901269	1654544
3901269	2707096
3901270	2717136
3901270	2879020
3901270	3279822
3901272	3419038
3901273	3034051
3901273	3688414
3901274	2836960
3901275	3363534
3901276	3779273
3901277	3529612
3901279	406981
3901280	2977992
3901282	1611396
3901283	2820485
3901283	3308854
3901286	3744533
3901287	3415289
3901288	3807461
3901290	464203
3901290	3800835
3901292	343962
3901294	3217760
3901295	2563655
3901296	3067790
3901296	3164178
3901297	814020
3901297	2766471
3901297	3394745
3901298	3791012
3901299	3530919
3901299	3674072
3901300	1159760
3901300	2185398
3901301	3739829
3901302	3359594
3901302	3405756
3901302	3654982
3901304	2788105
3901304	2892554
3901305	3650313
3901305	3718175
3901306	3613768
3901307	3036349
3901307	3234602
3901308	3515892
3901310	3788386
3901311	2876800
3901312	3269459
3901312	3540530
3901313	2163436
3901313	3171485
3901314	3646995
3901315	3703193
3901316	3528914
3901317	3508612
3901320	828715
3901321	3703193
3901321	3741249
3901321	3827494
3901322	2117684
3901322	2566324
3901322	3204698
3901326	3439748
3901327	2900031
3901327	3525537
3901328	3809167
3901331	1295969
3901332	2740609
3901333	2684835
3901333	3371729
3901335	3367410
3901335	3835948
3901336	3800901
3901337	2211260
3901337	2468801
3901338	3494449
3901339	3759295
3901341	2132184
3901341	2247782
3901341	3331463
3901342	3528522
3901343	3011579
3901344	1238732
3901344	3449981
3901345	2873122
3901345	3220747
3901347	3687216
3901348	3580401
3901349	3866708
3901351	3260327
3901351	3474880
3901352	2811216
3901353	2400659
3901353	2815159
3901353	2852176
3901353	3051261
3901354	1526654
3901354	2997127
3901355	1831107
3901356	1991255
3901357	2920724
3901358	3374868
3901358	3390744
3901359	3123347
3901363	3795295
3901364	913117
3901364	1059062
3901365	3544769
3901366	2949993
3901366	3549045
3901366	3557707
3901366	3659745
3901367	3394587
3901369	1954373
3901370	3263790
3901370	3389772
3901371	2902132
3901371	3355001
3901371	3366214
3901371	3406807
3901371	3715978
3901373	3603445
3901373	3664891
3901374	2744611
3901374	3608697
3901375	3589497
3901376	3366222
3901378	1865890
3901379	3217861
3901381	2407062
3901381	3743074
3901382	3378135
3901383	2052675
3901384	2706036
3901385	2961141
3901386	2650702
3901389	782811
3901389	2000359
3901389	2973119
3901389	3119588
3901390	2933201
3901390	3160286
3901390	3682325
3901394	2589678
3901394	2714968
3901395	2890805
3901395	3563137
3901395	3653523
3901397	3484964
3901399	3387732
3901400	3656645
3901401	3393816
3901401	3741423
3901402	3378008
3901402	3810469
3901403	2947432
3901404	3281000
3901404	3549038
3901405	2212804
3901405	3315402
3901406	2113683
3901406	2620119
3901407	3813904
3901408	3174649
3901412	3601290
3901415	2676370
3901415	3056179
3901417	1437197
3901417	2828054
3901417	3223293
3901421	3528578
3901422	2589772
3901422	3138307
3901422	3458232
3901422	3514023
3901423	3187739
3901423	3542266
3901424	2522953
3901426	2881584
3901427	3412913
3901428	3806627
3901429	3771711
3901430	3487537
3901430	3722075
3901432	1473942
3901436	2650026
3901437	3692986
3901438	2952337
3901440	1196542
3901442	3493176
3901443	3243122
3901445	3725040
3901446	3430443
3901446	3498055
3901446	3811278
3901447	2341319
3901447	3457437
3901447	3584194
3901449	1140453
3901449	2647796
3901449	3173584
3901450	2628716
3901450	3220551
3901453	3782647
3901456	3801030
3901457	2489447
3901460	3489367
3901460	3667698
3901464	2773659
3901466	3522729
3901466	3814912
3901467	1911431
3901469	893247
3901469	909634
3901469	1496272
3901469	3028132
3901470	3080980
3901471	510761
3901472	3521336
3901472	3778491
3901473	2063815
3901477	3203669
3901477	3334865
3901478	3249336
3901478	3289967
3901478	3726801
3901479	2606238
3901479	2922623
3901479	3612487
3901479	3749327
3901480	2968470
3901481	1727791
3901481	2745688
3901481	3333802
3901483	3797807
3901484	3738616
3901486	3687423
3901489	3617042
3901494	2352446
3901495	2893665
3901496	1538338
3901496	2071010
3901497	3593402
3901497	3704503
3901498	2260421
3901498	2895515
3901501	2912238
3901502	1264211
3901502	3155386
3901503	2198872
3901503	3617056
3901505	1141434
3901505	3184884
3901506	2103428
3901506	3233896
3901507	3528658
3901507	3625512
3901508	935585
3901508	1827885
3901510	558066
3901510	844246
3901510	993456
3901510	3005635
3901511	3806120
3901515	2838313
3901515	3147980
3901517	2533742
3901517	3620556
3901518	3175834
3901519	3460239
3901521	2408617
3901521	3224785
3901521	3437344
3901522	3537717
3901522	3635483
3901523	802251
3901523	3300227
3901524	1746476
3901524	3582067
3901525	3649040
3901527	3618968
3901529	3726542
3901530	3663036
3901530	3680884
3901531	3484134
3901532	3754777
3901532	3767226
3901534	1033156
3901535	3076680
3901536	3418628
3901537	735081
3901537	1913818
3901538	3606393
3901540	3010378
3901542	3751086
3901543	1602922
3901543	2788998
3901544	431709
3901545	2962321
3901546	1583767
3901547	2226789
3901547	3612254
3901548	728657
3901551	3123395
3901552	995214
3901556	3237995
3901556	3503655
3901557	3473853
3901558	3260553
3901558	3560055
3901559	3677608
3901559	3729236
3901560	3608979
3901561	3149886
3901561	3768876
3901562	2674121
3901562	2937907
3901562	2992861
3901563	3409335
3901563	3539229
3901563	3733107
3901564	3738716
3901566	2932542
3901566	3113810
3901567	3788708
3901568	2657104
3901570	3400988
3901571	3497279
3901571	3758829
3901572	3304108
3901572	3556626
3901574	1994784
3901574	3008116
3901575	3004235
3901575	3439314
3901575	3670289
3901575	3699502
3901576	2343676
3901577	1675163
3901577	2156965
3901578	3677622
3901579	2030172
3901579	2155342
3901579	2332948
3901579	3134548
3901580	3183347
3901580	3380358
3901580	3689156
3901584	3807831
3901587	3170985
3901587	3764201
3901589	2949609
3901590	2906584
3901591	3492458
3901593	3416860
3901593	3724940
3901595	3783294
3901596	3041924
3901596	3669540
3901597	3395608
3901597	3555280
3901597	3768910
3901601	3175092
3901601	3689158
3901602	3646352
3901602	3807862
3901604	3105625
3901606	3562500
3901607	3338130
3901608	3424538
3901609	3273921
3901611	3031088
3901614	2659105
3901614	2991698
3901615	3797951
3901617	2436757
3901619	3836277
3901620	2863601
3901621	2045757
3901621	2765899
3901621	3320639
3901621	3716304
3901622	2341664
3901622	3635577
3901623	3788765
3901624	2082927
3901625	2498348
3901625	3594098
3901626	3545881
3901627	1668972
3901628	2531319
3901628	3273513
3901628	3606588
3901629	2582210
3901629	2735642
3901631	2479004
3901632	3787155
3901632	3797979
3901635	3487507
3901635	3509600
3901635	3667884
3901636	2952873
3901636	3405425
3901636	3797987
3901637	3172152
3901638	3596315
3901639	3621524
3901640	1637708
3901641	2578229
3901642	3561054
3901644	2732070
3901645	1547872
3901645	3001780
3901646	1940729
3901646	2998270
3901646	3574361
3901647	3430937
3901649	2239914
3901649	2245289
3901649	3238595
3901649	3553066
3901649	3692603
3901651	2505457
3901651	3505243
3901652	218659
3901653	2102282
3901653	3182865
3901653	3186808
3901653	3419358
3901655	3625652
3901656	3202188
3901656	3698870
3901657	3511608
3901657	3798004
3901658	3744975
3901660	2662091
3901661	3528081
3901663	3024522
3901664	2087582
3901664	3576891
3901665	2807526
3901665	3004837
3901665	3502451
3901666	2722099
3901666	2936223
3901666	3017343
3901668	3241293
3901668	3278268
3901669	3699032
3901670	1766666
3901670	3275020
3901670	3318323
3901672	3488993
3901673	3148966
3901673	3333398
3901674	3278283
3901675	3347684
3901676	2823491
3901676	3799836
3901679	3600435
3901682	3040044
3901682	3322526
3901682	3462257
3901683	3720772
3901685	3780090
3901688	2002891
3901689	3743499
3901690	3165400
3901692	2870051
3901692	3364016
3901693	1164997
3901693	1963085
3901693	3305356
3901694	3250614
3901694	3585026
3901695	2618551
3901695	3345294
3901695	3764538
3901696	3772013
3901696	3775107
3901697	2979403
3901697	3072542
3901697	3384566
3901698	3236776
3901698	3300410
3901700	3790832
3901701	3535221
3901703	3655377
3901709	3551158
3901709	3708303
3901711	2784091
3901711	3503749
3901711	3707376
3901711	3737313
3901712	3671258
3901713	2717833
3901713	3531289
3901716	1143885
3901716	3557575
3901716	3804608
3901716	3819387
3901717	2631106
3901717	2723915
3901718	3278317
3901718	3328181
3901719	2920971
3901719	3065091
3901719	3758705
3901720	2640784
3901721	3060042
3901722	3251701
3901722	3510326
3901722	3666515
3901724	2975038
3901724	3220884
3901724	3423238
3901724	3595696
3901725	2642185
3901725	2819795
3901725	2829771
3901726	2896648
3901726	3113761
3901726	3375133
3901727	3462294
3901728	2970700
3901728	3612285
3901732	2762858
3901732	3741813
3901734	704595
3901734	3372062
3901735	3793088
3901736	3205101
3901738	3691476
3901739	3410734
3901740	2121055
3901741	3682716
3901741	3684591
3901744	3478213
3901745	3478213
3901745	3631303
3901745	3823043
3901746	3673011
3901746	3716405
3901749	2440664
3901749	3574037
3901750	2814331
3901750	3819791
3901751	1374505
3901751	3372078
3901752	3775078
3901754	3782714
3901755	3647591
3901755	3676244
3901756	3308000
3901756	3497408
3901756	3837967
3901757	2652166
3901757	3540969
3901758	3481376
3901759	2535029
3901761	3053743
3901765	2992974
3901765	3545427
3901765	3730170
3901766	1957364
3901767	1871019
3901767	3495951
3901768	1156338
3901768	1536894
3901768	2703610
3901768	3481835
3901768	3627646
3901768	3734835
3901769	3792481
3901770	3306830
3901770	3576722
3901771	916033
3901771	1910150
3901771	2044415
3901771	2673836
3901772	3006069
3901773	3471271
3901773	3563864
3901773	3839460
3901774	1598018
3901774	3321388
3901774	3770611
3901775	3707448
3901775	3751745
3901777	3705716
3901779	2673151
3901779	3301743
3901779	3367992
3901779	3669911
3901780	3770603
3901782	3346479
3901784	3829373
3901787	3371026
3901787	3673075
3901787	3714002
3901790	3219574
3901791	2968603
3901792	3623974
3901793	3364110
3901793	3395793
3901793	3832373
3901794	1509915
3901795	2979197
3901795	3756401
3901796	1744373
3901798	2289474
3901798	2932394
3901798	3725271
3901798	3731464
3901799	2638181
3901800	1703065
3901800	2643215
3901801	1220232
3901801	1620846
3901801	3354742
3901802	2860952
3901803	2321186
3901803	2765919
3901804	2824058
3901804	3474033
3901804	3549529
3901805	3294680
3901807	3128786
3901808	2570639
3901808	2922722
3901808	3107180
3901808	3701433
3901809	3651946
3901810	3386912
3901810	3607977
3901810	3723306
3901811	2946387
3901811	3419145
3901815	3553131
3901816	3813363
3901817	1968050
3901819	3163606
3901819	3211658
3901819	3650962
3901821	3701823
3901822	2692240
3901822	3112278
3901822	3135699
3901822	3694376
3901823	2850403
3901823	3454502
3901823	3592779
3901823	3697497
3901823	3699091
3901824	3459779
3901824	3651108
3901825	3634340
3901827	2852570
3901827	2925709
3901828	3780126
3901829	3361700
3901830	3855274
3901833	3198850
3901833	3479302
3901834	2028715
3901834	3738953
3901835	3592785
3901838	3562200
3901838	3769260
3901839	3288886
3901839	3406136
3901842	3697493
3901842	3764638
3901843	3836514
3901844	3755244
3901844	3761440
3901845	3386943
3901845	3450662
3901847	2572076
3901847	3334154
3901848	2976259
3901848	3218294
3901848	3310573
3901850	3560441
3901851	2968065
3901851	3700540
3901852	3016364
3901853	3684765
3901854	3723396
3901857	3661880
3901862	3553287
3901862	3723348
3901863	3518237
3901864	3575940
3901869	2503268
3901870	3852415
3901871	3801563
3901873	3176003
3901873	3753972
3901874	2782190
3901874	3236792
3901874	3349078
3901874	3450692
3901878	3624070
3901879	3422091
3901881	3429874
3901888	3487083
3901891	2516003
3901893	2673850
3901893	2946796
3901894	3732231
3901898	3839341
3901900	3029245
3901901	3573321
3901913	3325450
3901913	3338859
3901913	3414584
3901915	3028395
3901915	3167566
3901917	2556566
3901926	3639426
3901930	2832750
3901930	2912448
3901930	3073854
3901930	3081325
3901930	3129236
3901930	3322779
3901930	3417117
3901930	3649662
3901931	3636022
3901931	3763066
3901932	2665291
3901932	3004980
3901935	3018304
3901937	3365484
3901938	3392189
3901939	3225082
3901939	3444235
3901939	3562181
3901943	3767706
3901947	3331879
3901949	3304337
3901951	2954415
3901951	3494958
3901952	2378667
3901952	2388676
3901952	2412054
3901952	3261884
3901953	3042650
3901956	3264184
3901957	420718
3901957	3183645
3901957	3807143
3901958	3457337
3901959	3591561
3901959	3856716
3901962	3530213
3901962	3757617
3901963	2373638
3901964	2760233
3901966	3432454
3901966	3551556
3901967	3577512
3901968	3432454
3901968	3689634
3901969	3786812
3901971	3432454
3901971	3689634
3901975	1794370
3901976	3420672
3901976	3484243
3901978	1444812
3901978	3288614
3901978	3399997
3901978	3563762
3901978	3653912
3901979	2998315
3901980	2907662
3901980	3050399
3901982	1423260
3901983	2128850
3901984	3472606
3901984	3709657
3901985	3421923
3901985	3669725
3901985	3690941
3901986	3244549
3901986	3576660
3901986	3788875
3901987	2643048
3901987	3649348
3901988	2659957
3901988	3455100
3901992	2928754
3901992	2999774
3901993	3067569
3901993	3196763
3901993	3447460
3901994	3246627
3901994	3402073
3901995	1958050
3901996	3209641
3901996	3451794
3901997	2782676
3901997	3290203
3901997	3846152
3901997	3849244
3901999	1951881
3902000	3865968
3902001	3522362
3902001	3610807
3902001	3767840
3902002	2125747
3902002	3176191
3902004	3514528
3902004	3517804
3902004	3553347
3902004	3621117
3902007	3740463
3902008	2941040
3902009	3801737
3902010	3281151
3902010	3513268
3902011	2202511
3902012	3385927
3902012	3699242
3902013	3731233
3902014	3057959
3902016	3049592
3902019	3805192
3902021	3529096
3902021	3600526
3902024	3691308
3902025	1304718
3902025	3567871
3902028	3324260
3902030	3632908
3902030	3806674
3902032	2903540
3902033	2919333
3902035	3660630
3902035	3705975
3902036	3475760
3902036	3689159
3902037	3604885
3902037	3775585
3902038	3188446
3902040	2733607
3902040	3749885
3902041	3356831
3902041	3449547
3902042	2097811
3902043	1144981
3902043	1560893
3902044	437706
3902044	3493723
3902045	2632598
3902046	1349131
3902046	3395433
3902047	3246126
3902049	3801775
3902051	3466430
3902052	3700867
3902053	3801919
3902055	3612847
3902055	3717755
3902055	3728532
3902056	2022144
3902056	3157089
3902056	3197628
3902058	3806724
3902059	2205860
3902062	3260612
3902066	3660663
3902066	3808435
3902067	3675019
3902070	2901202
3902071	3227642
3902072	2603300
3902073	2967252
3902073	3793826
3902075	2455998
3902076	2914680
3902076	2986647
3902078	3408511
3902078	3764921
3902078	3818246
3902079	3508081
3902083	3270672
3902084	3389274
3902085	3138749
3902085	3217218
3902088	3010042
3902088	3518475
3902089	3612946
3902089	3665497
3902091	2393469
3902092	3048730
3902092	3784860
3902093	3531678
3902094	3504213
3902096	2752521
3902097	2959700
3902098	3509413
3902101	3631397
3902102	3277020
3902103	3424967
3902103	3504255
3902103	3786327
3902104	3729651
3902107	3820006
3902108	3714530
3902110	3660738
3902111	3826969
3902111	3852658
3902113	2988691
3902113	3254297
3902113	3810000
3902114	3419798
3902115	3340471
3902115	3746976
3902116	3813597
3902118	2255897
3902120	2678999
3902120	3026378
3902121	3611152
3902123	3437937
3902126	3740588
3902126	3840814
3902128	3815042
3902131	3795876
3902132	3023370
3902133	3351410
3902135	3609587
3902139	3656066
3902139	3742379
3902142	1408386
3902142	3024700
3902142	3619037
3902144	3501723
3902144	3781727
3902145	2525919
3902146	3548354
3902147	2288201
3902147	2337916
3902148	3290564
3902149	3104296
3902150	3389360
3902152	2777924
3902152	3486157
3902153	3237149
3902155	1310568
3902155	2629083
3902157	3825891
3902159	3611011
3902160	3688267
3902160	3701095
3902162	3602702
3902162	3614742
3902163	3693165
3902163	3723976
3902165	3271703
3902165	3566271
3902166	3500354
3902166	3500361
3902166	3526883
3902169	3653745
3902169	3781864
3902170	3774199
3902171	3797014
3902175	3113311
3902175	3229273
3902175	3400363
3902176	3508259
3902178	793718
3902178	2676257
3902178	3818488
3902179	2847268
3902180	3657510
3902181	3217330
3902181	3757351
3902184	3698304
3902186	3339128
3902187	3621283
3902187	3770988
3902189	3339008
3902189	3379937
3902192	3333753
3902193	3764089
3902196	2816578
3902196	2904792
3902196	3191185
3902197	1690129
3902198	3588920
3902201	867587
3902201	3251507
3902202	2778313
3902202	3045829
3902202	3306263
3902202	3384109
3902202	3768925
3902203	2847682
3902203	2985890
3902203	3066317
3902203	3108289
3902203	3122757
3902205	2891603
3902205	3346891
3902206	2730800
3902207	3657753
3902208	1075074
3902208	1625579
3902209	3260293
3902209	3453672
3902211	3715767
3902213	3117332
3902213	3249956
3902215	3195266
3902215	3486205
3902216	2907065
3902216	3041654
3902216	3084372
3902216	3386123
3902217	3500119
3902217	3500120
3902219	3663985
3902220	3766600
3902221	3802028
3902226	2608890
3902226	3242542
3902228	3142879
3902228	3410525
3902229	2727289
3902229	3482289
3902230	49947
3902230	2571355
3902232	3303553
3902233	3803683
3902234	3486928
3902234	3676188
3902236	1094978
3902237	2070569
3902239	2304354
3902239	2511873
3902239	3106772
3902240	3562894
3902241	1993966
3902242	2117419
3902242	3079673
3902243	3422531
3902244	2956340
3902246	3530513
3902248	3530586
3902249	2403896
3902249	3169323
3902249	3513553
3902250	422033
3902251	3213539
3902253	942150
3902253	2197776
3902253	2997096
3902253	3634998
3902254	3487556
3902255	1644160
3902255	2060308
3902255	2295818
3902255	3139688
3902255	3477144
3902255	3520074
3902255	3747229
3902260	1536945
3902261	3670432
3902262	3601913
3902262	3732640
3902262	3790754
3902264	2159273
3902264	3513605
3902264	3609905
3902265	2189958
3902265	2190449
3902265	2225676
3902265	2517299
3902266	2691235
3902266	2922244
3902267	1352054
3902267	1602329
3902267	2769271
3902270	2916161
3902270	3604130
3902270	3611621
3902272	749482
3902274	2197943
3902275	3016658
3902277	2352146
3902277	2766559
3902278	3828481
3902279	449401
3902279	2086830
3902279	2259797
3902279	2476762
3902279	2839696
3902280	2943366
3902282	2802310
3902282	3258880
3902284	2654190
3902285	58279
3902285	1214009
3902287	3162863
3902287	3416273
3902288	2933056
3902288	3111788
3902288	3300923
3902288	3748796
3902289	3604175
3902290	2181698
3902290	3064317
3902290	3361284
3902290	3506090
3902291	1985992
3902291	3146497
3902292	3160280
3902292	3354586
3902294	122656
3902294	497134
3902294	973615
3902294	1696934
3902294	3511006
3902295	2652940
3902296	1958771
3902296	2438613
3902298	3714752
3902299	2974432
3902300	2896380
3902301	2828825
3902301	3340996
3902301	3342306
3902301	3534393
3902301	3590552
3902301	3590973
3902304	3215288
3902304	3406506
3902305	3400526
3902306	363437
3902306	2475687
3902307	2690642
3902307	3651629
3902308	3333504
3902308	3612881
3902308	3789595
3902309	1153492
